name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
kenya,2019-04-16,86,63.6,73.7,83,63.6,73.2,53.2,54.5,0,0,0,,0,0,26.6,18.2,71.6,1020.6,52.2,7.7,282.4,24.5,10,,2019-04-16T06:30:06,2019-04-16T18:35:03,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63741099999,HKNW,63740099999,63742099999"
kenya,2019-04-17,86.1,62.6,73.3,83.2,62.6,72.8,53.2,53.6,0,0,0,,0,0,28.2,17.2,72.1,1020.3,36,8,295.2,25.3,10,,2019-04-17T06:29:54,2019-04-17T18:34:47,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63741099999,remote,HKNW,63740099999,63742099999"
kenya,2019-04-18,84.3,62.1,72.8,82,62.1,72.3,51.9,52.7,0.004,100,4.17,rain,0,0,24.8,14.1,68.6,1020.3,52.5,7.2,279.9,24.1,9,,2019-04-18T06:29:42,2019-04-18T18:34:32,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"63741099999,remote,HKNW,63740099999,63742099999"
kenya,2019-04-19,84.3,64.4,73.7,82.8,64.4,73.4,56.9,59.7,0,0,0,,0,0,25.5,16.8,77.9,1020.4,63.6,8,267.3,23,9,,2019-04-19T06:29:31,2019-04-19T18:34:17,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63741099999,HKNW,63740099999,63742099999"
kenya,2019-04-20,86.1,64.4,74.3,83.6,64.4,73.8,57.2,59.8,0.008,100,8.33,rain,0,0,23.3,18.6,73.3,1019,73.8,8,240.8,20.9,9,,2019-04-20T06:29:20,2019-04-20T18:34:03,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"63741099999,HKNW,63740099999,63742099999"
kenya,2019-04-21,87.7,64.4,73,85.3,64.4,72.6,60.3,69.1,0.004,100,4.17,rain,0,0,22.8,27.9,89.7,1018,73.9,7.4,253.4,21.9,8,,2019-04-21T06:29:09,2019-04-21T18:33:49,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"63741099999,HKNW,63740099999,63742099999"
kenya,2019-04-22,82.5,61.9,70.6,82.6,61.9,70.6,61.3,75.6,0.008,100,8.33,rain,0,0,17.2,11.4,179.9,1018.4,78.6,7.3,231.2,20,8,,2019-04-22T06:28:59,2019-04-22T18:33:35,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"63741099999,HKNW,63740099999,63742099999"
kenya,2019-04-23,78.8,62.7,68.3,78.8,62.7,68.3,62.9,84.2,0.524,100,45.83,rain,0,0,17.2,9.8,231,1018.9,84.2,7.3,226,19.3,9,,2019-04-23T06:28:49,2019-04-23T18:33:22,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"63741099999,remote,HKNW,63740099999,63742099999"
kenya,2019-04-24,78.9,62.3,69,78.9,62.3,69,60.6,77.3,0.211,100,58.33,rain,0,0,16.6,16.4,113.8,1020.1,80.3,8.9,227.5,19.5,9,,2019-04-24T06:28:39,2019-04-24T18:33:09,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"63741099999,HKNW,63742099999"
kenya,2019-04-25,80.6,62.3,69.4,81.5,62.3,69.5,64.1,84.8,0.359,100,62.5,rain,0,0,21.5,15,52.3,1019.8,79.7,7.4,226.3,19.5,8,,2019-04-25T06:28:30,2019-04-25T18:32:57,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"63741099999,HKNW,63742099999"
kenya,2019-04-26,77.1,62.6,69.3,77.1,62.6,69.3,64.1,84.5,0.156,100,70.83,rain,0,0,23,16.1,60.5,1019.6,78.5,8,189.8,16.4,7,,2019-04-26T06:28:22,2019-04-26T18:32:46,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"63741099999,HKNW,63742099999"
kenya,2019-04-27,78.8,62.3,69,78.8,62.3,69,60.7,77.6,0.517,100,50,rain,0,0,18.3,10.3,53.5,1020.4,64.6,7.7,175.8,15.1,6,,2019-04-27T06:28:14,2019-04-27T18:32:34,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"63741099999,HKNW,63742099999"
kenya,2019-04-28,80.6,62.3,70.6,80.8,62.3,70.6,60.3,72.3,0.024,100,25,rain,0,0,20.6,13.9,54.1,1020.2,59.8,7.7,258.2,22.2,9,,2019-04-28T06:28:06,2019-04-28T18:32:24,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"63741099999,remote,HKNW,63742099999"
kenya,2019-04-29,78.8,62.4,70.6,78.8,62.4,70.6,61.1,73.9,0.168,100,79.17,rain,0,0,26.8,18.4,62.7,1020.8,81.5,7.7,233.7,20.1,9,,2019-04-29T06:27:59,2019-04-29T18:32:14,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"63741099999,HKNW,63742099999"
kenya,2019-04-30,77,62.5,68.5,77,62.5,68.5,60.6,77.6,0.203,100,70.83,rain,0,0,28.9,27.7,73,1020,78.6,8.7,234.6,20,9,,2019-04-30T06:27:53,2019-04-30T18:32:04,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"63741099999,remote,HKNW,63742099999"
kenya,2019-05-01,79,60.5,69.9,79,60.5,69.9,56.4,65.9,0.224,100,54.17,rain,0,0,24.6,31.1,75.1,1020.8,44.2,8.3,251.2,21.7,9,,2019-05-01T06:27:46,2019-05-01T18:31:55,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"63741099999,remote,HKNW,63742099999"
kenya,2019-05-02,80.7,58.8,71,80.5,58.8,71,56.5,63.9,0.02,100,12.5,rain,0,0,25.7,23,73.9,1020.8,63.2,8.5,280.7,24.2,10,,2019-05-02T06:27:41,2019-05-02T18:31:47,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"63741099999,remote,HKNW,63742099999"
kenya,2019-05-03,77.1,63.2,70.2,77.1,63.2,70.2,60.7,73.4,0.095,100,16.67,rain,0,0,23.5,17.2,70.9,1020.6,77.7,8.1,217.6,18.9,8,,2019-05-03T06:27:36,2019-05-03T18:31:39,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"63741099999,HKNW,63742099999"
kenya,2019-05-04,77,62.6,69.1,77,62.6,69.1,60.4,75.3,0.048,100,45.83,rain,0,0,23.5,19.7,90.1,1020.7,74.1,8.4,220.4,18.9,8,,2019-05-04T06:27:31,2019-05-04T18:31:32,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"63741099999,HKNW,63742099999"
kenya,2019-05-05,78.1,62.5,69.5,78.1,62.5,69.5,60.2,74.5,0.14,100,79.17,rain,0,0,26.2,16.2,109.8,1021.1,67,8.4,209.3,17.9,8,,2019-05-05T06:27:27,2019-05-05T18:31:25,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"63741099999,HKNW,63742099999"
kenya,2019-05-06,78.9,62.5,69.1,78.9,62.5,69.1,60.4,76.4,0.156,100,75,rain,0,0,22.8,16.1,102.8,1019.2,73.8,8.9,228.9,19.5,8,,2019-05-06T06:27:24,2019-05-06T18:31:19,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"63741099999,remote,HKNW,63742099999"
kenya,2019-05-07,78.8,62.3,69.2,78.8,62.3,69.2,59.5,73.7,0.064,100,50,rain,0,0,19.9,18.3,118.6,1020.9,69.5,8.5,227.2,19.4,8,,2019-05-07T06:27:21,2019-05-07T18:31:13,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"63741099999,remote,HKNW,63742099999"
kenya,2019-05-08,78.9,62.3,68.4,78.9,62.3,68.4,60.8,79,0.186,100,54.17,rain,0,0,20.1,12.8,127.5,1020.7,67.2,8.7,207.8,18,9,,2019-05-08T06:27:19,2019-05-08T18:31:08,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"63741099999,HKNW,63742099999"
kenya,2019-05-09,78.8,60.8,68.4,78.8,60.8,68.4,59.8,76.1,0.088,100,70.83,rain,0,0,19.7,17.2,117.7,1019.5,79.5,7.5,212.7,18.3,8,,2019-05-09T06:27:17,2019-05-09T18:31:04,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"63741099999,HKNW,63742099999"
kenya,2019-05-10,77,63.3,68.7,77,63.3,68.7,60.1,76.2,0.245,100,91.67,rain,0,0,24.2,20.8,105.1,1019.4,74,8,211.4,18.3,8,,2019-05-10T06:27:15,2019-05-10T18:31:00,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"63741099999,remote,HKNW,63742099999"
kenya,2019-05-11,77,60.8,67.9,77,60.8,67.9,58.3,73.8,0.167,100,54.17,rain,0,0,26.4,16.1,102.5,1020.7,73.9,7.5,201.1,17.2,8,,2019-05-11T06:27:15,2019-05-11T18:30:57,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"63741099999,HKNW,63742099999"
kenya,2019-05-12,77,60.8,68,77,60.8,68,59.5,76.1,0.191,100,83.33,rain,0,0,24.8,18.3,94.8,1020.7,73.9,7.9,190,16.1,8,,2019-05-12T06:27:15,2019-05-12T18:30:54,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2019-05-13,78.8,60.9,68.5,78.8,60.9,68.5,59.5,75.8,0.25,100,79.17,rain,0,0,21.5,18.3,111.9,1020,74.4,8,178.2,15.2,6,,2019-05-13T06:27:15,2019-05-13T18:30:52,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2019-05-14,77.9,62,68.6,77.9,62,68.6,58.8,73.6,0.084,100,50,rain,0,0,23.9,16.2,75.7,1019.9,80.3,8.1,208.2,17.8,8,,2019-05-14T06:27:16,2019-05-14T18:30:51,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"63741099999,remote,HKNW,63742099999"
kenya,2019-05-15,78.8,62.6,69.5,78.8,62.6,69.5,58.4,70.3,0.124,100,58.33,rain,0,0,21.9,18.3,78.5,1020.3,75,7.9,216.3,18.6,8,,2019-05-15T06:27:17,2019-05-15T18:30:50,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"63741099999,remote,HKNW,63742099999"
kenya,2019-05-16,78.8,62.4,69.4,78.8,62.4,69.4,57.4,68.4,0.052,100,33.33,rain,0,0,21,15,91.6,1021.3,79.6,8.2,229.4,19.9,8,,2019-05-16T06:27:19,2019-05-16T18:30:49,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"63741099999,HKNW,63742099999"
kenya,2019-05-17,78.8,62.4,69,78.8,62.4,69,57.5,69.8,0.024,100,12.5,rain,0,0,22.1,16.9,85.7,1021.3,73.6,8.1,206.2,17.9,9,,2019-05-17T06:27:22,2019-05-17T18:30:50,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"63741099999,HKNW,63740099999,63742099999"
kenya,2019-05-18,70.2,62,65.6,70.2,62,65.6,61.7,87.7,0.079,100,4.17,rain,0,0,16.1,13.9,130.9,1020.9,80.1,7.6,60.8,5.3,3,,2019-05-18T06:27:25,2019-05-18T18:30:51,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2019-05-19,71.6,60.6,65.3,71.6,60.6,65.3,59.6,82.8,0.039,100,4.17,rain,0,0,21.9,13.5,124.4,1021.4,84.3,7.7,205,17.6,7,,2019-05-19T06:27:28,2019-05-19T18:30:52,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2019-05-20,75.1,61.9,66.6,75.1,61.9,66.6,59.2,78.5,0.292,100,33.33,rain,0,0,22.6,11.4,104.1,1020.1,81.6,9.2,218.6,18.7,8,,2019-05-20T06:27:32,2019-05-20T18:30:54,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKJK,63741099999,remote,HKNW,63740099999,63742099999"
kenya,2019-05-21,77,60,67.4,77,60,67.4,58.2,74.2,0.004,100,4.17,rain,0,0,23,10.3,110.2,1021.2,76.5,8,221.8,19.2,7,,2019-05-21T06:27:37,2019-05-21T18:30:57,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2019-05-22,75.4,60.3,67.1,75.4,60.3,67.1,58.7,76.3,0,0,0,,0,0,23.5,14.3,98.5,1021,70.1,7.7,199,16.9,8,,2019-05-22T06:27:42,2019-05-22T18:31:00,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2019-05-23,73.5,60.9,66.4,73.5,60.9,66.4,61,83.8,0.04,100,25,rain,0,0,20.8,11.4,129.5,1021.1,76.5,7.5,195.2,16.9,7,,2019-05-23T06:27:48,2019-05-23T18:31:04,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2019-05-24,73.6,60.5,66,73.6,60.5,66,59.4,80.6,0.039,100,4.17,rain,0,0,21.5,13.7,115.1,1022,76.8,7.9,160.3,13.7,7,,2019-05-24T06:27:54,2019-05-24T18:31:08,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2019-05-25,71.5,60.6,64.9,71.5,60.6,64.9,60.2,85.1,0.012,100,8.33,rain,0,0,21.3,11.3,126.6,1022.1,79.5,7.8,131.8,11.4,6,,2019-05-25T06:28:00,2019-05-25T18:31:13,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2019-05-26,71.6,60.9,64.9,71.6,60.9,64.9,60.6,86.7,0.039,100,4.17,rain,0,0,22.4,16.8,120.6,1021.1,79.3,6.9,185.6,15.8,6,,2019-05-26T06:28:07,2019-05-26T18:31:18,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2019-05-27,73.6,60.8,65.8,73.6,60.8,65.8,59,80,0,0,0,,0,0,21.9,12.8,138,1020.8,79.5,7,192.5,16.3,7,,2019-05-27T06:28:15,2019-05-27T18:31:24,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2019-05-28,73.4,58.9,65.6,73.4,58.9,65.6,57.7,76.7,0,0,0,,0,0,23,15.6,152.4,1021,82.4,8.4,181,15.6,7,,2019-05-28T06:28:23,2019-05-28T18:31:31,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2019-05-29,71.8,61.2,65.6,71.8,61.2,65.6,58.8,79.1,0,0,0,,0,0,20.4,9,75.2,1021.5,77.3,8,177.5,15.4,6,,2019-05-29T06:28:31,2019-05-29T18:31:38,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2019-05-30,77.1,59,67.4,77.1,59,67.4,58.1,74.5,0,0,0,,0,0,18.3,15.6,152.2,1020.8,71.7,7.6,182.1,15.7,6,,2019-05-30T06:28:40,2019-05-30T18:31:45,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2019-05-31,75.4,61,67.5,75.4,61,67.5,58.8,75.3,0,0,0,,0,0,16.6,10,144.8,1019.8,78.5,7.8,206.2,17.6,7,,2019-05-31T06:28:49,2019-05-31T18:31:53,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,remote,HKNW,63740099999,63742099999"
kenya,2019-06-01,80.4,62.5,68.6,80.7,62.5,68.6,60.1,76.8,0,0,0,,0,0,32.2,10.5,150.1,1019,77.5,7.7,200.3,17.1,7,,2019-06-01T06:28:59,2019-06-01T18:32:01,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2019-06-02,75.2,62.6,65.8,75.2,62.6,65.8,62.4,89.5,0.984,100,12.5,rain,0,0,19.2,11.3,110.9,1020.1,79.8,7.3,187.8,16.2,8,,2019-06-02T06:29:09,2019-06-02T18:32:10,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2019-06-03,74.8,61.2,66.1,74.8,61.2,66.1,61.9,87.2,0,0,0,,0,0,16.6,10.9,88.9,1020.4,80.6,6.8,157.9,13.6,6,,2019-06-03T06:29:19,2019-06-03T18:32:19,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2019-06-04,71.8,61.9,66,71.8,61.9,66,60.4,82.6,3.898,100,4.17,rain,0,0,14.1,10,145.7,1020.6,77.6,7.5,108.3,9.3,4,,2019-06-04T06:29:29,2019-06-04T18:32:28,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2019-06-05,64.6,60.6,62.8,64.6,60.6,62.8,59.6,89.5,0.047,100,8.33,rain,0,0,11.6,9.3,134.2,1020.9,87.1,7.1,71,6,3,,2019-06-05T06:29:40,2019-06-05T18:32:38,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2019-06-06,71.6,58.8,64.2,71.6,58.8,64.2,60.2,87.3,0,0,0,,0,0,15.7,8.9,199.3,1021.1,89.5,6.8,152.7,13.1,7,,2019-06-06T06:29:52,2019-06-06T18:32:48,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2019-06-07,71.8,59.9,65.3,71.8,59.9,65.3,58.9,80.7,0.039,100,4.17,rain,0,0,15.9,10.7,152.8,1022.2,79.2,7.6,159.2,13.7,6,,2019-06-07T06:30:03,2019-06-07T18:32:59,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2019-06-08,73.4,60.3,65.2,73.4,60.3,65.2,59.5,82.9,0.157,100,4.17,rain,0,0,17.7,9.9,171.1,1022.9,85.3,7.5,180.4,15.6,7,,2019-06-08T06:30:15,2019-06-08T18:33:10,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2019-06-09,64.6,60.9,62.8,64.6,60.9,62.8,59.5,89.2,0.02,100,4.17,rain,0,0,15.2,10.3,179.7,1023.4,83.5,7.1,98.1,8.3,3,,2019-06-09T06:30:27,2019-06-09T18:33:21,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2019-06-10,66.2,59.2,62.2,66.2,59.2,62.2,57.3,84.5,0.004,100,4.17,rain,0,0,15.2,10.2,146.4,1022.7,90.1,7.3,106.5,9.2,5,,2019-06-10T06:30:39,2019-06-10T18:33:32,0.25,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"HKJK,63741099999,remote,HKNW,63740099999,63742099999"
kenya,2019-06-11,70,58,63.9,70,58,63.9,55.8,75.6,0,0,0,,0,0,15,8.7,169.2,1023.2,82.5,8.1,123.2,10.5,4,,2019-06-11T06:30:51,2019-06-11T18:33:44,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2019-06-12,69.8,58.7,64.3,69.8,58.7,64.3,57.5,79.3,0,0,0,,0,0,15.7,10.8,195.2,1023.3,87.8,7.9,128.5,11.2,5,,2019-06-12T06:31:04,2019-06-12T18:33:56,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2019-06-13,75.2,59.5,66.6,75.2,59.5,66.6,58.3,75.9,0,0,0,,0,0,16.1,13.7,145.2,1023.4,76.4,7.6,166.6,14.4,6,,2019-06-13T06:31:17,2019-06-13T18:34:08,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2019-06-14,73.1,59,66.3,73.1,59,66.3,57.9,75.6,0,0,0,,0,0,15.7,10.4,166.6,1023.2,81.6,8.1,157.2,13.5,6,,2019-06-14T06:31:30,2019-06-14T18:34:20,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2019-06-15,70,59,64.6,70,59,64.6,57.9,79.8,0,0,0,,0,0,16.8,11,170.4,1022,89.6,7.7,129.9,11.2,4,,2019-06-15T06:31:42,2019-06-15T18:34:33,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,remote,HKNW,63740099999,63742099999"
kenya,2019-06-16,75.2,56.9,65.2,75.2,56.9,65.2,57.2,76.9,0,0,0,,0,0,15.4,17.9,179.7,1022.7,84.8,7.7,164,14,5,,2019-06-16T06:31:56,2019-06-16T18:34:45,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,remote,HKNW,63740099999,63742099999"
kenya,2019-06-17,73.6,57,65.6,73.6,57,65.6,53.1,65,0,0,0,,0,0,15.2,11.4,110.8,1024.6,75.6,8.2,170,14.7,6,,2019-06-17T06:32:09,2019-06-17T18:34:58,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2019-06-18,71.6,58.4,63.5,71.6,58.4,63.5,56.1,77.9,0.004,100,4.17,rain,0,0,16.6,7.9,78.9,1024.6,83.2,7.9,168.8,14.5,6,,2019-06-18T06:32:22,2019-06-18T18:35:11,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2019-06-19,77.2,58.8,67.3,77.2,58.8,67.3,57.8,73.5,0,0,0,,0,0,12.3,12.8,126.8,1023.5,75,7.3,192.6,16.6,7,,2019-06-19T06:32:35,2019-06-19T18:35:24,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2019-06-20,76.8,56.7,66.2,76.8,56.7,66.2,57.1,74,0,0,0,,0,0,13.4,11.4,87.4,1022.3,80.5,7.6,199.6,17.3,7,,2019-06-20T06:32:48,2019-06-20T18:35:37,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2019-06-21,66.4,59.2,62.9,66.4,59.2,62.9,58.5,85.7,0,0,0,,0,0,16.8,9.2,117.2,1022.6,92.3,7.7,142.4,12.2,6,,2019-06-21T06:33:01,2019-06-21T18:35:50,0.63,Overcast,Cloudy skies throughout the day.,cloudy,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2019-06-22,75.4,57,65.6,75.4,57,65.6,58.5,79,0.008,100,4.17,rain,0,0,14.8,11.2,90.8,1021.1,81.9,7.4,182.2,15.8,7,,2019-06-22T06:33:14,2019-06-22T18:36:03,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2019-06-23,73.6,58.8,66.2,73.6,58.8,66.2,57.4,74,0,0,0,,0,0,16.3,8.9,339.1,1020.7,81.7,7.2,198.8,17.2,7,,2019-06-23T06:33:27,2019-06-23T18:36:16,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2019-06-24,71.6,60.6,66.1,71.6,60.6,66.1,59.5,79.8,0.004,100,4.17,rain,0,0,15.9,8.9,35.9,1020.9,68.1,6.7,218,18.5,9,,2019-06-24T06:33:40,2019-06-24T18:36:29,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2019-06-25,68.2,60.1,64.1,68.2,60.1,64.1,58.4,82.1,0,0,0,,0,0,20.8,11.2,48.8,1021.1,73.7,6.4,158,13.5,6,,2019-06-25T06:33:53,2019-06-25T18:36:42,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2019-06-26,71.8,59.1,64.7,71.8,59.1,64.7,57.8,79.6,0.008,100,4.17,rain,0,0,18.8,5.9,114.7,1022.1,87.8,7.5,143.9,12.3,5,,2019-06-26T06:34:05,2019-06-26T18:36:55,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"HKJK,63741099999,remote,HKNW,63740099999,63742099999"
kenya,2019-06-27,73.6,59,65.1,73.6,59,65.1,57.6,77.8,0.008,100,4.17,rain,0,0,16.1,11,169.2,1022.4,80.4,7.1,167,14.4,7,,2019-06-27T06:34:18,2019-06-27T18:37:08,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2019-06-28,70.6,59.1,64.3,70.6,59.1,64.3,57.6,79.5,0,0,0,,0,0,15,11.3,147.6,1022.2,83.8,7.5,159.8,13.8,6,,2019-06-28T06:34:30,2019-06-28T18:37:20,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2019-06-29,77.2,56.8,66.4,77.2,56.8,66.4,56.1,72.2,0,0,0,,0,0,16.8,13.6,119.8,1021.8,71,7.7,195.6,16.8,6,,2019-06-29T06:34:42,2019-06-29T18:37:33,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2019-06-30,77.1,56.5,65.8,77.1,56.5,65.8,53.1,65.8,0,0,0,,0,0,15.7,11.4,145.1,1023.5,52.8,8.4,206.7,17.8,8,,2019-06-30T06:34:54,2019-06-30T18:37:45,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
